time,HS,d,f,lw_in,lw_out,rh,sw_in,sw_out,t,max_glob,max_diff,max_direct,max_up,Diff_ratio,Glob_sum_ratio,f_QC1,HS_QC1,lw_out_QC1,d_QC1,sw_in_QC1,lw_in_QC1,t_QC1,sw_out_QC1,rh_QC1
1996-08-15 14:00:00,2.6756688,136.28486,3.4760667,313.89102,309.81825,98.91,513.0043900000002,306.84816,1.8849,995.2001565808454,616.9600991678687,682.4176910717031,766.1601252646764,0.6199356934262599,4.827407624697273,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-15 15:00:00,2.6869365000000003,135.84343,4.3621667,292.7178,308.64484,98.596667,595.51689,351.23041,2.2014667,817.3440501544643,504.3178984311607,567.4005287689736,623.8752401235714,0.6170203335252188,3.345842349336993,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-15 16:00:00,2.6885529,136.22011,5.3061667,272.19096,307.14465,98.913333,527.79037,310.83902,2.1278333,619.3343039264871,378.9117258201085,433.5002254406949,465.4674431411897,0.6118048417758627,2.854715142019107,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-15 17:00:00,2.6935897,133.23045,4.7072667,265.03974,305.48479,98.63,409.39485,245.91895,2.0889667000000003,420.57171192365143,253.02875088497922,289.99320121027574,306.45736953892117,0.6016304561418359,2.572683263549253,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-15 18:00:00,2.687005,137.12715,5.7978667,259.46856,304.92037,98.296667,320.58519,194.71507,2.0938667,242.15271253787606,140.03005127398816,147.25818560207057,163.72217003030084,0.5782716609135052,1.9238299966495307,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-15 19:00:00,2.687153,148.08663,5.4052667,297.2356200000001,306.0158,99.126667,133.0634,79.220134,1.9660667,112.4009826243968,57.85395566211797,19.289911489851573,59.92078609951744,0.5147104083195149,2.08755877892691,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-15 20:00:00,2.6884405,144.19746,4.0519,301.5961200000001,306.27945,99.87,36.557875,23.02299,1.5634,100.0,50.0,0.0,50.0,0.5,7.3883154529942425,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-15 21:00:00,2.6905781,148.39657,6.8540667,267.03702000000004,306.08635,98.756667,6.920894500000001,5.6002637,1.6276333,100.0,50.0,0.0,50.0,0.5,75.72139011145275,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-15 22:00:00,2.6919387,143.88414,7.7608,292.45446,306.60993,98.956667,0.25108727,0.69814,1.4506667,100.0,50.0,0.0,50.0,0.5,-223.68725944252705,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-15 23:00:00,2.6945383,134.4628,8.3621333,296.2575,306.60622,98.82,0.0240702,0.3472986,1.2914667,100.0,50.0,0.0,50.0,0.5,-309.3787550846398,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-16 00:00:00,2.6950716,126.02327,6.7528333,293.02902,306.74733,99.446667,0.020631599999999996,0.4435794,1.2083667,100.0,50.0,0.0,50.0,0.5,-236.4357965687491,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-16 01:00:00,2.6950716,108.57882,5.2139,294.26022,306.47625,99.733333,0.006877199999999999,0.47796540000000004,1.0319667,100.0,50.0,0.0,50.0,0.5,-212.27447429165065,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-16 02:00:00,2.6980489,80.011217,3.6527667,312.46146,306.83273,99.996667,0.0481404,0.5914391999999999,0.89526667,100.0,50.0,0.0,50.0,0.5,-184.0607783414946,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-16 03:00:00,2.6990868,29.430231,4.5225667000000005,314.59554,306.36114,100.0,0.2613336,0.41263199999999994,0.6301,110.03333302257421,56.35444424763033,16.168942995002656,58.026666418059364,0.5121579315975894,-727.2603875690309,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-16 04:00:00,2.6987647,26.619993,3.1003333,315.88488,307.59397,100.0,0.42989447,0.51582473,0.85196667,237.4357742805612,137.0426570443554,143.18376181514304,159.94861942444894,0.5771777966466911,-2763.121795285633,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-16 05:00:00,2.696339,5.8287837,1.6638667,313.3233,307.87247,100.0,4.228192900000002,3.0860567000000003,1.0069333,414.4886079939381,249.1761183961608,285.41800896043327,301.5908863951505,0.6011651794295032,362.9064624638792,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-16 06:00:00,2.6959306,1.0712631,2.1909667,317.89242,308.44803,100.0,14.045778,9.4738987,1.2954,612.2486328811732,374.42413415807636,428.5925461096397,459.79890630493855,0.6115556884073036,133.91618472543075,Good,Good,Good,Good,Good,Good,Good,Good,-s2(p)
1996-08-16 07:00:00,2.6909324,309.60777,2.1715667,317.5983,307.93188,100.0,45.546167,29.703599,0.84986667,809.5377194812795,499.3738890048103,562.2854516118281,617.6301755850235,0.6168630281054597,51.09889504537899,Good,Good,Good,Good,Good,Good,Good,Good,-s2(p)
1996-08-16 08:00:00,2.6899755,282.90346,2.4717333,318.49434,308.51859,100.0,103.55396,66.73106899999999,0.59093333,986.9091796674311,611.7091471227063,677.1890057485085,759.5273437339448,0.619823140492867,26.80151266958998,Good,Good,Good,Good,Good,Good,Good,Good,-s2(p)
1996-08-16 09:00:00,2.6905662,297.48276,4.1068667,319.85208,309.23155,100.0,164.58737,106.18327,0.69626667,1127.264053753091,700.6005673769577,765.383360848466,871.8112430024729,0.6215052853361125,19.301111630058355,Good,Good,Good,Good,Good,Good,Good,Good,-s2(p)
1996-08-16 10:00:00,2.6938434,312.6810200000001,4.9729333,323.62092,311.80489,100.0,331.67555,207.28506,0.95443333,1217.159850698318,757.5345721089348,820.8050878749572,943.7278805586544,0.6223788696893974,9.784991205503877,Good,Good,Good,Good,Good,Good,Good,Good,-s2(p)
1996-08-16 11:00:00,2.697794,296.70816,3.9132,324.5409,311.8086,100.0,390.6979,241.59117,0.93706667,1247.9931630327596,777.0623365874145,839.6404609344866,968.3945304262078,0.6226495141199878,8.369797681384064,Good,Good,Good,Good,Good,Good,Good,Good,-s2(p)
1996-08-16 12:00:00,2.7016837,266.06929,3.1219,326.60316,313.08227,100.0,419.16534,258.84322000000003,1.0739333,1216.79058385905,757.3007031107317,820.5789903815835,943.43246708724,0.6223755452716878,7.589661263580161,Good,Good,Good,Good,Good,Good,Good,Good,-s2(p)
1996-08-16 13:00:00,2.7076224,261.98704,3.2673667,324.87264,312.21335,100.0,420.65193,261.53853,1.3321,1126.4878583390828,700.1089769480858,764.9013973983186,871.1902866712662,0.6214971353356095,7.0797799452408325,Good,Good,Good,Good,Good,Good,Good,Good,-s2(p)
1996-08-16 14:00:00,2.7120316000000004,276.81955,2.9364333,321.74676,313.12683,99.746667,485.72483,295.60151,1.7205332999999998,985.6603519469726,610.9182228997494,676.3943061062172,758.5282815575781,0.6198060231326177,5.184321165583332,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-16 15:00:00,2.7203804,284.39904,3.8322333,281.08638,312.82977,98.596667,679.71744,399.29093,1.8364,807.7418759199427,498.2365214159637,561.0992451221867,616.1935007359542,0.6168264098583706,2.8804048373313305,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-16 16:00:00,2.7250368,281.19827000000004,3.6253,279.68076,309.8591,98.833333,525.8974,311.13425,1.7196667,609.8533657339469,372.90713163149974,426.92181706539543,457.8826925871576,0.6114701542766975,2.839655526257401,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-16 17:00:00,2.727634,284.62226,3.4843333,258.5862,306.60251,98.446667,428.26199999999994,253.02539,1.4708667,411.51460612690414,247.29258388037263,283.1669865385452,299.2116849015233,0.6009327012905874,2.3483369492647928,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-16 18:00:00,2.7291512000000004,268.66874,3.661,239.67018,305.18401,96.936667,288.01575,179.59216999999995,1.2528,234.10419791625446,134.93265868029448,140.28543543423163,157.28335833300355,0.5763786377233766,2.15916314436633,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-16 19:00:00,2.7297347000000003,266.14892000000003,2.5617,304.06194,305.86727,97.753333,90.467135,55.940117,1.2254333,107.66725492821867,54.85592812120515,12.922420226196897,56.13380394257493,0.5094950006645695,3.1183479247532664,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-16 20:00:00,2.7297656000000003,288.23635,3.1652,316.7125200000001,305.89326,99.883333,33.990387,21.464158,1.1010333,100.0,50.0,0.0,50.0,0.5,7.983248589819013,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-16 21:00:00,2.7300872000000003,271.30821000000003,2.0541667,315.32742,305.74844,99.98,7.330852099999999,4.7125492,1.0548667,100.0,50.0,0.0,50.0,0.5,38.19267816569276,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-16 22:00:00,2.7300872000000003,320.8135200000001,1.0859333,292.94694,305.5145,99.026667,0.268315,0.8149482,1.091,100.0,50.0,0.0,50.0,0.5,-182.93802864516826,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-16 23:00:00,2.7280442000000003,299.2999200000001,3.8547667,285.70338,304.41535,98.13,0.0240702,0.4951584,0.55906667,100.0,50.0,0.0,50.0,0.5,-212.27447429165068,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-17 00:00:00,2.723905,300.5680700000001,3.2395667,299.07216,304.97978,98.39,0.0378246,0.5020356,0.34263333,100.0,50.0,0.0,50.0,0.5,-215.41928131819364,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-17 01:00:00,2.7232946,218.01111,1.3225667,219.09546,295.86726,97.176667,0.0,1.005009,-0.14283333,100.0,50.0,0.0,50.0,0.5,-99.50159650311589,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-17 02:00:00,2.7200091,183.78703,2.8997,222.99084,292.46585,97.096667,0.0,0.85718393,-1.3878,100.0,50.0,0.0,50.0,0.5,-116.66107646231771,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-17 03:00:00,2.7153369,164.6,2.7575333,220.61736,288.88248,96.006667,0.0,0.7816042,-2.1313,106.03126896547516,53.81980367813427,10.580645768378126,54.825015172380134,0.5075842645593399,-135.65851995866345,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-17 04:00:00,2.7153369,164.59667,2.2152,233.90406,287.38229,95.85,0.0,0.860692,-2.3067,230.4897574515805,132.64351305266763,137.13614840752382,154.3918059612644,0.5754854988752911,-267.7958636208777,Good,Good,Good,Good,-s2(p),Good,Good,Good,Good
1996-08-17 05:00:00,2.7153369,164.6,2.4433,272.98098,294.30395,97.356667,6.4446311,4.9441163,-2.0095667,406.7250814831622,244.2592182726694,279.55204264714945,295.3800651865298,0.6005511570173017,271.057027550253,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-17 06:00:00,2.7171509,175.83624,1.1698,248.51088,297.18549,94.726667,72.251933,43.059955,-0.64733333,604.1069033754827,369.26770547113904,422.93516734991,453.2855227003862,0.611262184570039,20.694277838092468,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-17 07:00:00,2.7208822999999995,144.82965,1.8978667,256.08276,296.20517,96.343333,124.0567,74.710358,-0.95353333,801.182824261737,494.08245536576675,556.79798162287,610.9462594093895,0.616691272458377,16.23591114943711,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-17 08:00:00,2.7234066,146.38675,0.98433333,260.07048,309.42464,89.126667,303.86804,178.61964,1.0064333,978.3981658172723,606.3188383509391,671.8120325723594,752.718532653818,0.6197056163167179,7.811661991828018,Good,Good,Good,Good,-r3(p)-r4(p),Good,Good,Good,Good
1996-08-17 09:00:00,2.7267372,123.1858,1.1242333,235.12158,305.93039,85.193333,422.57615,252.45576,1.7427667000000002,1118.5979268360934,695.1120203295259,760.0472367987119,864.8783414688749,0.6214136497603037,6.575331309998134,Good,Good,Good,Good,-r3(p),Good,Good,Good,Good
1996-08-17 10:00:00,2.7313757,124.75937,1.9959,234.0477,305.5145,88.27,526.45661,316.8617799999999,1.2653667,1208.3122150007546,751.9310695004779,815.4362756017883,936.6497720006038,0.6222986577190303,5.764990553444253,Good,Good,Good,Good,-r3(p),Good,Good,Good,Good
1996-08-17 11:00:00,2.7352954,153.07145,2.3056,235.9629,306.87729,83.70666700000002,602.24821,361.49411,2.4708,1238.9319034525797,771.3235388533005,834.1671054893744,961.1455227620638,0.6225713751529226,5.146046956012711,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-17 12:00:00,2.7379709,177.78009,4.6375,234.39312,305.5702,97.596667,657.1650900000002,389.96503,1.0937667,1207.4964737262408,751.4144333599525,814.9360962685848,935.9971789809927,0.6222912030882753,4.5190726144531554,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-17 13:00:00,2.739733,180.73879,4.6544667,241.1442,306.95899,97.783333,676.61923,395.72729,1.2730333,1116.971024876836,694.0816490886629,759.0354808437334,863.576819901469,0.6213962883819627,3.9765150430334026,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-17 14:00:00,2.7450011,185.98723,6.0382333,244.29744,306.40199,97.693333,655.5083099999998,383.2476,1.3809333,975.9750939241466,604.7842261519595,670.2673425498787,750.7800751393173,0.6196717825249788,3.584707811583049,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-17 15:00:00,2.7505961,186.52664,7.1490333,236.47248,305.58877,97.183333,604.97131,354.37725,1.3808333000000002,798.0013725130264,492.0675359249167,554.69190122396,608.4010980104212,0.616624924309744,3.1844384999110766,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-17 16:00:00,2.7516158,189.71978,6.6105667,235.3815,305.08747,97.246667,518.72149,308.9634200000001,1.3186,600.2496640200428,366.82478721269376,420.23665657025356,450.19973121603425,0.6111203540806067,2.8616284656892725,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-17 17:00:00,2.7555439,190.53366,6.5490667,233.26452,303.92148,96.856667,416.57076,250.83024,1.2002333,402.36429507199404,241.49738687892958,276.2360462698309,291.89143605759523,0.6001958668716344,2.427676075059943,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-17 18:00:00,2.7600241000000003,193.61003,5.8645,232.2009,304.02174,94.473333,304.77458,184.30201,1.4694667,226.0308114326632,129.81951390735338,133.21982889588656,150.82464914613058,0.5743443253798516,1.876201457582113,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-17 19:00:00,2.7600241000000003,192.41332,4.9544667,231.33222,302.78891,91.836667,185.93795,116.55465,1.5569667,103.40933646483242,52.1592464277272,6.5775346933666325,52.727469171865934,0.5043959105710496,1.4904067184010044,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-17 20:00:00,2.7600241000000003,183.68791,3.9798333,229.30416,297.14836,91.41,78.775547,52.44386,0.80623333,100.0,50.0,0.0,50.0,0.5,3.797705783150164,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-17 21:00:00,2.7555493,176.93984,3.4930333,227.62494,291.77145,92.973333,11.786479,10.120251,-0.8184,100.0,50.0,0.0,50.0,0.5,60.01579615754866,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-17 22:00:00,2.7507148,179.40372,3.5690667,228.47652,289.64,93.75,0.013754399999999998,1.0188676,-2.0055667,100.0,50.0,0.0,50.0,0.5,-99.49128118106498,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-17 23:00:00,2.7482056,175.78993,3.2426667,230.75766,288.57056,91.486667,0.0,0.81595547,-1.9722,100.0,50.0,0.0,50.0,0.5,-122.55570760497505,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-18 00:00:00,2.7467752,189.0343,2.8134667,228.9348,284.81267,91.753333,0.0,0.650729,-2.5197667,100.0,50.0,0.0,50.0,0.5,-153.6738027658211,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-18 01:00:00,2.7455947,180.69872,2.9468333,229.15368,283.3384700000001,91.063333,0.0,0.69556973,-2.612,100.0,50.0,0.0,50.0,0.5,-143.76703828097868,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-18 02:00:00,2.7404415,181.15571,2.8169333,231.63318,280.73914,92.546667,0.0,0.6989736,-3.4516,100.0,50.0,0.0,50.0,0.5,-143.066919837888,Good,Good,Good,Good,-s2(p),Good,Good,Good,Good
1996-08-18 03:00:00,2.7394689,176.85709,2.9270333,230.2515,279.55087000000003,95.216667,0.0,0.6646918,-4.1099,102.46742261042627,51.5627009866033,5.0242285885499625,51.973938088341015,0.5032106758715008,-154.15779555340725,Good,Good,Good,Good,-s2(p),Good,Good,Good,Good
1996-08-18 04:00:00,2.7383577,176.59659,2.9423,230.75424,278.95674,97.316667,0.0,0.75756873,-4.5534333,223.54772070112824,128.2468897773812,131.0374364897101,148.83817656090258,0.573689095890361,-295.0857286587426,Good,Good,Good,Good,-s2(p),Good,Good,Good,Good
1996-08-18 05:00:00,2.7383577,179.15674,2.8169999999999997,226.58184,277.38971000000004,98.346667,11.610554,6.5258029,-4.6284667,398.91721832416596,239.31423827197173,273.62695891316747,289.13377465933274,0.5999095232773369,78.45363725358473,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-18 06:00:00,2.7389986,179.21345,2.8097333,223.81848,279.8368,97.653333,91.842575,43.176312,-4.3165,595.898503142879,364.06905199049004,417.2155034149991,446.71880251430315,0.6109581582607146,12.244591353621688,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-18 07:00:00,2.7436341,197.25894,2.8336667,220.83966,282.10193,98.383333,155.02528999999996,76.32267900000002,-3.7794333,792.7449281050344,488.7384544665218,551.244457606509,604.1959424840275,0.6165141360598734,10.072663638885311,Good,Good,Good,Good,-r3(p)-r4(p),Good,Good,Good,Good
1996-08-18 08:00:00,2.7483316,182.12119,2.8878333,224.73162,287.79819,96.773333,244.13365,124.91496,-2.9699667,969.7897737603205,600.8668567148696,666.3642478910468,745.8318190082563,0.6195846491400222,8.134544791259831,Good,Good,Good,Good,-r3(p),Good,Good,Good,Good
1996-08-18 09:00:00,2.7483316,207.67298,2.4669,242.88156,295.01319,97.47,277.55407,167.43551000000005,-2.5962,1109.8210855706684,689.5533541947567,754.6347543831437,857.8568684565347,0.6213193848630019,10.078419891893507,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-18 10:00:00,2.7483316,209.96113,2.4561667000000003,264.7251,307.464,99.79,449.70289,278.17927000000003,-0.6416,1199.3417444229108,746.2497714678434,809.9851183843589,929.4733955383285,0.6222161239179727,6.992283304322232,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-18 11:00:00,2.7507426,218.27245,1.7523333,276.26417999999995,306.39827,98.676667,350.26135,229.41714,-0.22963333,1229.737573895607,765.5004634672177,828.6053847629703,953.7900591164856,0.622490911652181,10.176222542193846,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-18 12:00:00,2.7571881,222.12243,1.0186333,295.92234,312.46586,94.98,538.82862,330.21327,1.1382,1198.0618580357802,745.4391767559941,809.1992014509603,928.4494864286241,0.6222042474318814,5.7429228387833415,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-18 13:00:00,2.7574728,277.07087,0.62146667,292.17744,311.34443,92.373333,475.97865,285.56357,1.7238333,1107.3100841292721,687.9630532818724,753.0707133096238,855.8480673034177,0.6212921413271953,5.815243646297721,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-18 14:00:00,2.758514,315.73155,0.64506667,314.7768,309.10901,95.32,355.32895,219.01798,1.2047667,966.1470929839935,598.5598255565292,664.0378229335977,742.9176743871947,0.6195328122427479,7.087816138231525,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-18 15:00:00,2.7624836,235.8719,1.2982333,315.495,304.87209,98.7,265.23068,167.33825,0.6649,788.1258427000571,485.8130337100361,548.1797608849006,600.5006741600456,0.6164155613089388,8.050937571986484,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-18 16:00:00,2.7645773,262.15158,1.3054667,317.82744,306.9552700000001,99.703333,193.72864,123.45963,0.7489,590.5273032902791,360.6672920838434,413.44628603315795,442.4218426322232,0.6107546426292064,8.403808496665585,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-18 17:00:00,2.7645773,288.12356,1.5374,317.8308600000001,306.65821,100.0,143.6918,91.446267,0.6938,393.12632563417435,235.64667290164374,269.20231713551215,284.50106050733945,0.5994171784896591,7.524592114586608,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-18 18:00:00,2.7706061,297.08998,1.6495,318.20022,306.58394,100.0,109.45863,69.133574,0.77673333,217.9434188455934,124.69749860220915,126.0650017306515,144.35473507647473,0.5721553752928585,5.404665001471874,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-18 19:00:00,2.7706061,320.53109,1.8766667,318.18654,306.29059,100.0,58.382565,37.205652,0.90356667,100.06726513542779,50.042601252437606,0.2496652647746074,50.053812108342235,0.5000896265598103,4.72529991200454,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-18 20:00:00,2.7691477000000004,339.08191,1.4471333,316.95876,305.69645,100.0,18.573025,11.967717,0.7926,100.0,50.0,0.0,50.0,0.5,15.13933945245248,Good,Good,Good,Good,Good,Good,Good,Good,-s2(p)
1996-08-18 21:00:00,2.7697332,340.20883,1.208,315.38898,305.61105,100.0,3.5879186,2.3082731,0.55696667,100.0,50.0,0.0,50.0,0.5,78.1466429569752,Good,Good,Good,Good,Good,Good,Good,Good,-s2(p)
1996-08-18 22:00:00,2.7668353,340.75078,0.8937,314.27748,305.46994,100.0,0.5020356,0.4160706,0.42556667,100.0,50.0,0.0,50.0,0.5,1163.2641191182456,Good,Good,Good,Good,Good,Good,Good,Good,-s2(p)
1996-08-18 23:00:00,2.7668353,332.77383,0.91243333,313.54218,305.5702,100.0,0.34042140000000004,0.3232284,0.3136,100.0,50.0,0.0,50.0,0.5,5816.320595591224,Good,Good,Good,Good,Good,Good,Good,Good,-s2(p)
1996-08-19 00:00:00,2.7668353,345.6377700000001,0.87183333,313.10784,305.54421,100.0,0.3060354,0.36449159999999997,0.23706667,100.0,50.0,0.0,50.0,0.5,-1710.6825281150686,Good,Good,Good,Good,Good,Good,Good,Good,-s2(p)
1996-08-19 01:00:00,2.7681029,297.28656,0.8952,312.32124,305.4031,100.0,0.1616142,0.378246,0.12073333,100.0,50.0,0.0,50.0,0.5,-461.61274568184353,Good,Good,Good,Good,Good,Good,Good,Good,-s2(p)
1996-08-19 02:00:00,2.7691477000000004,287.69063,0.45336667,312.03054,305.35854,100.0,0.14785979999999999,0.3988776,0.0476,100.0,50.0,0.0,50.0,0.5,-398.3781229857006,Good,Good,Good,Good,Good,Good,Good,Good,-s2(p)
1996-08-19 03:00:00,2.7693979,251.32959,0.8448,311.92794,305.31398,100.0,0.189123,0.44014079999999994,0.021066667,100.0,50.0,0.0,50.0,0.5,-398.37812298570066,Good,Good,Good,Good,Good,Good,Good,Good,-s2(p)
1996-08-19 04:00:00,2.7698269,257.56356,0.5636,312.01002,305.38082,100.0,0.2269476,0.45733379999999996,0.024166667000000003,216.61639982181825,123.85705322048489,124.89014250189744,143.2931198574546,0.5717805915081488,-940.2316624078104,Good,Good,Good,Good,Good,Good,Good,Good,-s2(p)
1996-08-19 05:00:00,2.770212,247.20661,0.46656667,311.22684,305.53678,100.0,3.3545453000000003,2.4326185,0.0721,391.0683791146409,234.3433067726059,267.6440907791512,282.8547032917127,0.5992386991327382,424.18593223956685,Good,Good,Good,Good,Good,Good,Good,Good,-s2(p)
1996-08-19 06:00:00,2.7703101,214.59548,0.9161,310.12902,306.04179,100.0,38.96559,23.72377,0.098533333,587.6259142891545,358.82974571646446,411.4345744528242,440.10073143132354,0.6106431608798898,38.55352669754363,Good,Good,Good,Good,Good,Good,Good,Good,-s2(p)
1996-08-19 07:00:00,2.7712556,218.74827,1.8089,306.98946,306.45026,100.0,110.78544,67.402117,-0.0037,784.2260588205268,483.34317058633354,545.6256916862449,597.3808470564213,0.6163314329458524,18.076671047548086,Good,Good,Good,Good,Good,Good,Good,Good,-s2(p)
1996-08-19 08:00:00,2.7715966,210.59549,1.675,292.86144,306.38342,100.0,135.98795,86.73399599999998,0.05816666700000001,961.0857538821159,595.3543107920067,660.8463157724946,738.8686031056927,0.6194601349434123,19.512864974903643,Good,Good,Good,Good,Good,Good,Good,Good,-s2(p)
1996-08-19 09:00:00,2.7707627,229.19742,0.96036667,306.3123,308.96419,99.983333,224.82887,134.92163,0.5126,1100.9351388103262,683.9255879132065,749.1464908703596,850.7481110482609,0.6212224170192793,12.245233407346573,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-19 10:00:00,2.7696748,224.30126,1.0684,311.0866200000001,310.16731,98.6,381.29211,228.26399,0.89113333,1190.2500385580677,740.4916910867761,804.4521719817819,922.2000308464541,0.6221312052918286,7.7779824947079526,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-19 11:00:00,2.7724864,238.78091,1.3354333,271.69848,310.16359,97.486667,529.71112,316.0907,0.9236,1220.411897154712,759.5942015313176,822.955899325914,946.3295177237695,0.6224080601821793,5.712992686535828,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-19 12:00:00,2.7753081,219.59002,1.6548,253.33308,309.59917,97.983333,619.97611,370.09756,1.0738667,1188.4887107504162,739.3761834752636,803.3690145988478,920.7909686003329,0.622114603855529,4.756265436750839,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-19 13:00:00,2.7787887,200.31508,2.0365,244.9917,307.54941,96.666667,639.45109,378.71143,1.1988333,1097.5073798665753,681.7546739154977,747.0079678639247,848.0059038932602,0.6211845919417681,4.209207681971263,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-19 14:00:00,2.7842596,195.02573,2.1141333,240.58674,307.99872,94.386667,642.50067,380.23622,1.3471,956.1791733983983,592.2468098189855,657.7068309958337,734.9433387187187,0.619388945394047,3.645858877931791,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-19 15:00:00,2.7889738,190.89506,2.2371333,237.51558,306.10863,91.05,591.16828,352.91151,1.7924333,778.1187140367738,479.4751855566234,541.5641544507594,592.494971229419,0.6161979874114215,3.2658829129462887,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-19 16:00:00,2.7911588,180.76293,1.9054333,234.70776,305.50336,89.03666700000002,511.9867,308.76891,1.8361,580.690531240313,354.43733645219817,406.552318845185,434.55242499225034,0.610372164490345,2.857478822303466,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-19 17:00:00,2.7939944,149.19359,1.7481333,226.82466,301.79003,91.12,408.78355,251.46239,1.3519667,383.8064627367963,229.74409306663762,262.0678246126864,277.045170189437,0.5985936021723263,2.4396366180925457,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-19 18:00:00,2.7954549,171.39055,2.3714333,223.91082000000003,298.09526,95.203333,291.95451,184.60072,0.6336,209.8537854179686,119.57406409804678,118.82495503381276,137.88302833437487,0.5697970320615828,1.9547869285096364,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-19 19:00:00,2.7962804,171.24634,3.3329333,223.4799,295.45137,97.793333,175.45543,114.76935,-0.23283333,100.0,50.0,0.0,50.0,0.5,1.6478243445613885,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-19 20:00:00,2.7974987,180.39022,3.6395667,224.70084,292.1242200000001,96.306667,74.934388,47.942073,-0.85523333,100.0,50.0,0.0,50.0,0.5,3.7047581876545235,Good,Good,Good,Good,Good,Good,Good,Good,Good
